dataset,ticker,metric,country,value,value_txt,period_end,period_span,unit,created_by,inter_country_comparison,categories,updated_on,source,all_topics,dimensions
BankCreditAndDeposits,BankCredit,YoY,IN,0.14637056454343744,,2014-02-21,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,564281000000.0,,2014-02-21,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.14321805547113997,,2014-02-21,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,3823000000.0,,2014-02-21,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.6344591705857203,,2014-02-21,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,10724000000.0,,2014-02-21,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.030460267127894625,,2014-02-21,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,2597000000.0,,2014-02-21,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.2805719921104537,,2014-02-21,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,4749000000.0,,2014-02-21,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.08847123538849422,,2014-02-21,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-03-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18893,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,759907000000.0,,2014-02-07,,INR,MacroSearchEngine,True,{},2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.15579252201978178,,2014-02-07,,Percentage,MacroSearchEngine,True,{},2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[YoY][IN][BankCreditAndDeposits][BankDeposits],
BankCreditAndDeposits,BankDeposits,Value,IN,68551000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[Value][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.1215988481486936,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[YoY][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,Value,IN,691356000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.15929498842140388,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[YoY][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankCredit,Value,IN,585214000000.0,,2014-02-07,,INR,MacroSearchEngine,True,{},2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[BankCredit][BankCreditAndDeposits][Value][IN],
BankCreditAndDeposits,BankCredit,YoY,IN,0.1475796884038787,,2014-02-07,,Percentage,MacroSearchEngine,True,{},2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[IN][BankCredit][BankCreditAndDeposits][YoY],
BankCreditAndDeposits,BankCredit,Value,IN,11071000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[FoodCredit][Value][IN][BankCredit][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.01821024556240225,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[FoodCredit][BankCredit][YoY][IN][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,574143000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[Value][IN][NonFoodCredit][BankCredit][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.15040043600137043,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,563618000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.14719956686254188,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,3876000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.6933158584534729,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,10465000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.04170814254429622,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,2541000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.23289665211062593,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,4712000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.10636299600845267,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-28,https://rbi.org.in/Scripts/WSSView.aspx?Id=18878,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,759907000000.0,,2014-02-07,,INR,MacroSearchEngine,True,{},2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.15579252201978178,,2014-02-07,,Percentage,MacroSearchEngine,True,{},2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[YoY][IN][BankCreditAndDeposits][BankDeposits],
BankCreditAndDeposits,BankDeposits,Value,IN,68551000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[Value][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.1215988481486936,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[YoY][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,Value,IN,691356000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.15929498842140388,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[YoY][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankCredit,Value,IN,585214000000.0,,2014-02-07,,INR,MacroSearchEngine,True,{},2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[BankCredit][BankCreditAndDeposits][Value][IN],
BankCreditAndDeposits,BankCredit,YoY,IN,0.1475796884038787,,2014-02-07,,Percentage,MacroSearchEngine,True,{},2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[IN][BankCredit][BankCreditAndDeposits][YoY],
BankCreditAndDeposits,BankCredit,Value,IN,11071000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[FoodCredit][Value][IN][BankCredit][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.01821024556240225,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[FoodCredit][BankCredit][YoY][IN][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,574143000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[Value][IN][NonFoodCredit][BankCredit][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.15040043600137043,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,563618000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.14719956686254188,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,3876000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.6933158584534729,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,10465000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.04170814254429622,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,2541000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.23289665211062593,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,4712000000.0,,2014-02-07,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.10636299600845267,,2014-02-07,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-21,https://rbi.org.in/Scripts/WSSView.aspx?Id=18863,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,755258000000.0,,2014-01-24,,INR,MacroSearchEngine,True,{},2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.1568098272270555,,2014-01-24,,Percentage,MacroSearchEngine,True,{},2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[YoY][IN][BankCreditAndDeposits][BankDeposits],
BankCreditAndDeposits,BankDeposits,Value,IN,69580000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[Value][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.13998296087554873,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[YoY][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,Value,IN,685678000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.15854515716979467,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[YoY][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankCredit,Value,IN,579283000000.0,,2014-01-24,,INR,MacroSearchEngine,True,{},2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[BankCredit][BankCreditAndDeposits][Value][IN],
BankCreditAndDeposits,BankCredit,YoY,IN,0.14688611183705147,,2014-01-24,,Percentage,MacroSearchEngine,True,{},2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[IN][BankCredit][BankCreditAndDeposits][YoY],
BankCreditAndDeposits,BankCredit,Value,IN,11177000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[FoodCredit][Value][IN][BankCredit][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.05742667928098388,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[FoodCredit][BankCredit][YoY][IN][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,568105000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[Value][IN][NonFoodCredit][BankCredit][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.1487985343392899,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,557992000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.1471851414779164,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,3913000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.7306501547987614,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,10195000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.02803267117071684,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,2468000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.19054510371442346,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,4715000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.06217616580310881,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2014-02-14,https://rbi.org.in/Scripts/WSSView.aspx?Id=18848,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,755258000000.0,,2014-01-24,,INR,MacroSearchEngine,True,{},2014-02-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18833,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.1568098272270555,,2014-01-24,,Percentage,MacroSearchEngine,True,{},2014-02-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18833,[YoY][IN][BankCreditAndDeposits][BankDeposits],
BankCreditAndDeposits,BankDeposits,Value,IN,69580000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18833,[Value][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.13998296087554873,,2014-01-24,,Percentage,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18833,[YoY][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,Value,IN,685678000000.0,,2014-01-24,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2014-02-07,https://rbi.org.in/Scripts/WSSView.aspx?Id=18833,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
