dataset,ticker,metric,country,value,value_txt,period_end,period_span,unit,created_by,inter_country_comparison,as_reported,pfea,all_topics,dimensions,categories
CPI,CPI,YoY,IN,118.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Telephone Charges: Landline*][CPI],[Telephone Charges: Landline*],"{""Telephone Charges: Landline*"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,177.0,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Telephone Charges: Mobile][CPI],[Telephone Charges: Mobile],"{""Telephone Charges: Mobile"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,169.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Television][IN][CPI],[Television],"{""Television"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,224.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Toddy (litre)][CPI],[Toddy (litre)],"{""Toddy (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,192.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Toilet Soap][CPI],[Toilet Soap],"{""Toilet Soap"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,167.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Tomato][CPI],[Tomato],"{""Tomato"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,176.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Toothpaste, Toothbrush, Comb, etc.][CPI]","[Toothpaste, Toothbrush, Comb, etc.]","{""Toothpaste, Toothbrush, Comb, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,168.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Torch][CPI],[Torch],"{""Torch"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,201.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Tuition and Other Fees (school, College, Etc.)][CPI]","[Tuition and Other Fees (school, College, Etc.)]","{""Tuition and Other Fees (school, College, Etc.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,215.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Turmeric (gm)][CPI],[Turmeric (gm)],"{""Turmeric (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,154.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Tyres & Tubes][CPI],[Tyres & Tubes],"{""Tyres & Tubes"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,183.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Umbrella, Raincoat][CPI]","[Umbrella, Raincoat]","{""Umbrella, Raincoat"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,201.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Urd][CPI],[Urd],"{""Urd"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,210.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Vanaspati, Margarine][IN][CPI]","[Vanaspati, Margarine]","{""Vanaspati, Margarine"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,236.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Walnut][CPI],[Walnut],"{""Walnut"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,241.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Washerman, Laundry, Ironing][CPI]","[Washerman, Laundry, Ironing]","{""Washerman, Laundry, Ironing"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,166.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Washing Machine][CPI],[Washing Machine],"{""Washing Machine"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,172.9,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Washing Soap/soda/powder][CPI],[Washing Soap/soda/powder],"{""Washing Soap/soda/powder"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,179.4,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Watch Man Charges (other Cons Taxes)][CPI],[Watch Man Charges (other Cons Taxes)],"{""Watch Man Charges (other Cons Taxes)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,151.2,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Water Charges][CPI],[Water Charges],"{""Water Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,131.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Watermelon][IN][CPI],[Watermelon],"{""Watermelon"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,149.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Water Purifier][IN][CPI],[Water Purifier],"{""Water Purifier"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,207.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Wheat/ Atta – Other Sources][IN][CPI],[Wheat/ Atta – Other Sources],"{""Wheat/ Atta – Other Sources"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,101.8,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Wheat/ Atta – PDS][CPI],[Wheat/ Atta – PDS],"{""Wheat/ Atta – PDS"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,170.5,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][X-ray, Ecg, Pathological Test, etc. (non-institutional)][CPI]","[X-ray, Ecg, Pathological Test, etc. (non-institutional)]","{""X-ray, Ecg, Pathological Test, etc. (non-institutional)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,192.7,,2025-06-30,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Zarda, Kimam, Surti (gm)][CPI]","[Zarda, Kimam, Surti (gm)]","{""Zarda, Kimam, Surti (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,152.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Air Conditioner, Air Cooler][IN][CPI]","[Air Conditioner, Air Cooler]","{""Air Conditioner, Air Cooler"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,202.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Air Fare (normal): Economy Class(adult)][CPI],[Air Fare (normal): Economy Class(adult)],"{""Air Fare (normal): Economy Class(adult)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,180.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Almirah, Dressing Table][CPI]","[Almirah, Dressing Table]","{""Almirah, Dressing Table"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,242.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Any Other Personal Goods][CPI],[Any Other Personal Goods],"{""Any Other Personal Goods"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,209.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Apple][CPI],[Apple],"{""Apple"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,186.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Arhar, Tur][CPI]","[Arhar, Tur]","{""Arhar, Tur"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,215.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Baby Food][CPI],[Baby Food],"{""Baby Food"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,239.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Bajra & its Products][IN][CPI],[Bajra & its Products],"{""Bajra & its Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,194.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Banana (no.)][CPI],[Banana (no.)],"{""Banana (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Baniyan, Socks, Other Hosiery and Undergarments, Etc.(no.)][CPI]","[Baniyan, Socks, Other Hosiery and Undergarments, Etc.(no.)]","{""Baniyan, Socks, Other Hosiery and Undergarments, Etc.(no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,235.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Barber, Beautician, etc.][CPI]","[Barber, Beautician, etc.]","{""Barber, Beautician, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Bathroom and Sanitary Equipment][CPI],[Bathroom and Sanitary Equipment],"{""Bathroom and Sanitary Equipment"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,241.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Beans, Barbati][CPI]","[Beans, Barbati]","{""Beans, Barbati"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,167.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Bedding: Others][IN][CPI],[Bedding: Others],"{""Bedding: Others"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,186.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Bed Sheet, Bed Cover (no.)][IN][CPI]","[Bed Sheet, Bed Cover (no.)]","{""Bed Sheet, Bed Cover (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,233.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Bedstead][IN][CPI],[Bedstead],"{""Bedstead"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,243.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Beef/ Buffalo Meat][CPI],[Beef/ Buffalo Meat],"{""Beef/ Buffalo Meat"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,216.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Beer (litre)][CPI],[Beer (litre)],"{""Beer (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,182.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Besan][CPI],[Besan],"{""Besan"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,166.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Bicycle(without Accessories)][CPI],[Bicycle(without Accessories)],"{""Bicycle(without Accessories)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,218.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Bidi (no.)][CPI],[Bidi (no.)],"{""Bidi (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,165.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Biscuits, Chocolates, etc.][CPI]","[Biscuits, Chocolates, etc.]","{""Biscuits, Chocolates, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,221.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Black Pepper (gm)][CPI],[Black Pepper (gm)],"{""Black Pepper (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,175.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Books, Journals: First Hand][CPI]","[Books, Journals: First Hand]","{""Books, Journals: First Hand"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,226.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Bread (bakery)][IN][CPI],[Bread (bakery)],"{""Bread (bakery)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,248.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Brinjal][IN][CPI],[Brinjal],"{""Brinjal"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Bucket, Water Bottle/ Feeding Bottle & Other Plastic Goods][CPI]","[Bucket, Water Bottle/ Feeding Bottle & Other Plastic Goods]","{""Bucket, Water Bottle/ Feeding Bottle & Other Plastic Goods"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,203.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Bus/tram Fare][CPI],[Bus/tram Fare],"{""Bus/tram Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,205.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Butter][CPI],[Butter],"{""Butter"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,210.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Cabbage][CPI],[Cabbage],"{""Cabbage"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,168.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Candle (no.)][CPI],[Candle (no.)],"{""Candle (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,172.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Candy, Misri][CPI]","[Candy, Misri]","{""Candy, Misri"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,319.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Carpet, Daree & Other Floor Mattings][CPI]","[Carpet, Daree & Other Floor Mattings]","{""Carpet, Daree & Other Floor Mattings"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,227.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Carrot][IN][CPI],[Carrot],"{""Carrot"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,176.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Cashewnut][CPI],[Cashewnut],"{""Cashewnut"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,291.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Cauliflower][CPI],[Cauliflower],"{""Cauliflower"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,136.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][CD, DVD, Audio/video Cassette, etc][CPI]","[CD, DVD, Audio/video Cassette, etc]","{""CD, DVD, Audio/video Cassette, etc"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,179.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Cereal Substitutes: Tapioca, etc.][CPI]","[Cereal Substitutes: Tapioca, etc.]","{""Cereal Substitutes: Tapioca, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,191.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Chair, Stool, Bench, Table][CPI]","[Chair, Stool, Bench, Table]","{""Chair, Stool, Bench, Table"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Charcoal][CPI],[Charcoal],"{""Charcoal"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,255.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Cheroot (no.)][CPI],[Cheroot (no.)],"{""Cheroot (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,213.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Chicken][CPI],[Chicken],"{""Chicken"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,149.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Chips (gm)][IN][CPI],[Chips (gm)],"{""Chips (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,192.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Chira][CPI],[Chira],"{""Chira"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,213.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Cigarettes (no.)][CPI],[Cigarettes (no.)],"{""Cigarettes (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,232.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Cinema: New Release(normal Day)][CPI],[Cinema: New Release(normal Day)],"{""Cinema: New Release(normal Day)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,171.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Clock, Watch][IN][CPI]","[Clock, Watch]","{""Clock, Watch"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Cloth for Coat, Trousers, Suit, etc. (metre)][CPI]","[Cloth for Coat, Trousers, Suit, etc. (metre)]","{""Cloth for Coat, Trousers, Suit, etc. (metre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,211.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Cloth for Shirt, Pyjama, Kurta, Salwar, etc. (metre)][CPI]","[Cloth for Shirt, Pyjama, Kurta, Salwar, etc. (metre)]","{""Cloth for Shirt, Pyjama, Kurta, Salwar, etc. (metre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Cloth for Upholstery, Curtains, Tablecloth, etc. (metre)][CPI]","[Cloth for Upholstery, Curtains, Tablecloth, etc. (metre)]","{""Cloth for Upholstery, Curtains, Tablecloth, etc. (metre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,180.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Clothing (first-hand): Other][IN][CPI],[Clothing (first-hand): Other],"{""Clothing (first-hand): Other"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,171.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Clothing: Second-hand][CPI],[Clothing: Second-hand],"{""Clothing: Second-hand"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,148.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Club Fees][IN][CPI],[Club Fees],"{""Club Fees"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Coal][CPI],[Coal],"{""Coal"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,182.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Coat, Jacket, Sweater, Windcheater (no.)][CPI]","[Coat, Jacket, Sweater, Windcheater (no.)]","{""Coat, Jacket, Sweater, Windcheater (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,298.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Coconut: Copra][CPI],[Coconut: Copra],"{""Coconut: Copra"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,361.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Coconut (no.)][CPI],[Coconut (no.)],"{""Coconut (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,502.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Coconut Oil][CPI],[Coconut Oil],"{""Coconut Oil"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,207.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Coffee: Cups (no.)][CPI],[Coffee: Cups (no.)],"{""Coffee: Cups (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,245.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Coffee: Powder (gm)][CPI],[Coffee: Powder (gm)],"{""Coffee: Powder (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,203.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Coir, Rope, etc.][CPI]","[Coir, Rope, etc.]","{""Coir, Rope, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,149.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Coke][CPI],[Coke],"{""Coke"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,162.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Cold Beverages: Bottled/canned (litre)][CPI],[Cold Beverages: Bottled/canned (litre)],"{""Cold Beverages: Bottled/canned (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,226.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Cooked Meals Purchased (no.)][CPI],[Cooked Meals Purchased (no.)],"{""Cooked Meals Purchased (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,205.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Cooked Snacks Purchased [samosa, Puri, Paratha, Burger, Chowmein, Idli, Dosa, Vada, Chops, Pakoras, Pao Bhaji, Etc.]][CPI]","[Cooked Snacks Purchased [samosa, Puri, Paratha, Burger, Chowmein, Idli, Dosa, Vada, Chops, Pakoras, Pao Bhaji, Etc.]]","{""Cooked Snacks Purchased [samosa, Puri, Paratha, Burger, Chowmein, Idli, Dosa, Vada, Chops, Pakoras, Pao Bhaji, Etc.]"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,209.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Country Liquor (litre)][CPI],[Country Liquor (litre)],"{""Country Liquor (litre)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,192.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Curd][CPI],[Curd],"{""Curd"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,218.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Curry Powder (gm)][CPI],[Curry Powder (gm)],"{""Curry Powder (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,240.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Dates][IN][CPI],[Dates],"{""Dates"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,206.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Dhania (gm)][CPI],[Dhania (gm)],"{""Dhania (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,205.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Dhoti (no.)][CPI],[Dhoti (no.)],"{""Dhoti (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,189.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Diesel for Vehicle][CPI],[Diesel for Vehicle],"{""Diesel for Vehicle"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,158.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Diesel (litre) [excl. Conveyance]][CPI],[Diesel (litre) [excl. Conveyance]],"{""Diesel (litre) [excl. Conveyance]"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,221.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Doctor’s/ Surgeon’s Fee-first Consultation (non-institutional)][CPI],[Doctor’s/ Surgeon’s Fee-first Consultation (non-institutional)],"{""Doctor’s/ Surgeon’s Fee-first Consultation (non-institutional)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,208.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Domestic Servant/cook][CPI],[Domestic Servant/cook],"{""Domestic Servant/cook"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,238.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Dry Chillies (gm)][CPI],[Dry Chillies (gm)],"{""Dry Chillies (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Dung Cake][IN][CPI],[Dung Cake],"{""Dung Cake"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,228.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Earthenware][CPI],[Earthenware],"{""Earthenware"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,198.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Eggs (no.)][CPI],[Eggs (no.)],"{""Eggs (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,170.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Electric Batteries][CPI],[Electric Batteries],"{""Electric Batteries"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,146.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Electric Bulb, Tubelight][CPI]","[Electric Bulb, Tubelight]","{""Electric Bulb, Tubelight"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,145.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Electric Fan][IN][CPI],[Electric Fan],"{""Electric Fan"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,169.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Electric Iron, Heater, Toaster, Oven & Other Electric Heating Appliances][CPI]","[Electric Iron, Heater, Toaster, Oven & Other Electric Heating Appliances]","{""Electric Iron, Heater, Toaster, Oven & Other Electric Heating Appliances"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,165.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Electricity (std. Unit)][CPI],[Electricity (std. Unit)],"{""Electricity (std. Unit)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,219.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Family Planning Devices][CPI],[Family Planning Devices],"{""Family Planning Devices"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,181.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Firewood and Chips][CPI],[Firewood and Chips],"{""Firewood and Chips"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,223.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Fish, Prawn][CPI]","[Fish, Prawn]","{""Fish, Prawn"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,219.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Flower (fresh): All Purposes][CPI],[Flower (fresh): All Purposes],"{""Flower (fresh): All Purposes"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,243.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Goods for Recreation and Hobbies][IN][CPI],[Goods for Recreation and Hobbies],"{""Goods for Recreation and Hobbies"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Gourd, Pumpkin][IN][CPI]","[Gourd, Pumpkin]","{""Gourd, Pumpkin"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,196.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Gram Products][IN][CPI],[Gram Products],"{""Gram Products"": ""ConsumptionItem""}"
